review_id,customer_name,date,rating,review_text,location,business_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
_DYWIFRb48i23ZqWH5bC8Q,Customer_8560,2017-01-17 06:11:38,4.0,"The atmosphere was comfortable. The service was great. I had the Whiskey special burger. It was big, tasty, fresh, and delicious. It was a bit expensive but the cost reflected the quality. The salad was particularly good.",Downtown,Village Whiskey,18.84,7.53,40.0,3,,Female,
MBogn-UU9V5SWtdCT1x2Iw,Customer_5781,2012-02-03 19:31:24,5.0,,Downtown,Village Whiskey,11.51,2.11,18.3,3,36-45,Prefer not to say,
9dkWgAziUnAY5DDIrvf0AQ,Customer_4993,2011-02-18 12:48:59,4.0,,Downtown,Village Whiskey,32.69,4.39,13.4,2,26-35,Prefer not to say,Asian
V1Lrle46BPZkan-3VN1SsQ,Customer_9327,2015-05-31 01:30:13,3.0,,Downtown,Village Whiskey,16.9,2.77,16.4,5,26-35,Male,Native American
PScfrZTFq651Nm_FB1R08g,Customer_7798,2015-06-11 17:02:01,4.0,,Downtown,Village Whiskey,20.92,4.35,20.8,3,,,Native American
vZ1lmvgjYbQFze_70i6-5Q,Customer_5634,2012-05-31 13:48:04,5.0,,Downtown,Village Whiskey,28.01,6.87,24.5,2,,,
BaOysjGtR80w9djXAZU-zA,Customer_8316,2014-09-26 10:50:59,4.0,,Downtown,Village Whiskey,21.26,3.61,17.0,4,36-45,Non-binary,Other
uT1KXpqZ15sLcNvLbyg5fQ,Customer_4912,2013-06-05 20:21:19,5.0,Burgers and duck fast fries are phenomenal. One of the top three burgers in Philly. Venue is way too small. Long waits to get in but top notch for food! The fish was particularly good.,Downtown,Village Whiskey,28.47,6.24,21.9,2,26-35,Prefer not to say,Caucasian
TfC5C6j5zDPFsvhKiRnf7w,Customer_7246,2010-11-29 03:41:06,1.0,"Well, my bf and I were going to eat here for his birthday (a Sunday night) and off we went. The place is the size of a shoebox. Seriously. It is one of the smallest restaurants I have ever seen. Considering Jose Garces opened this post Iron Chef, what's his excuse? Anyway, we were informed it would be a half hour wait and had to give them our name (OK) and cell phone (odd). We were, of course, asked if we would like to sit at the bar. We went back, sidled passed a waiter or two and quickly realized there was absolutely no seating at the bar. I told the hostess we would be having a drink elsewhere, and to please keep our name on the list. So, we went and had a beer elsewhere, and about a half hour later, I asked my BF if his phone had rang at all. It had not. He called VW and was informed that they had called. We went back to VW and the hostess chirped that it was their policy to call twice. I said I had a hard time believing that as my bf's phone showed no missed calls, no messages, nothing. She said we could wait another half hour, if we liked. I almost told her to go eff herself. My bf used their bathroom and we went to Standard Tap instead. 

So the 1 star is for their total lack of space and lame waiting list procedure. 

The food I saw looked good though. 

Maybe I will go on a Monday at 4:00 or something.",Downtown,Village Whiskey,47.87,6.54,13.7,4,65+,Female,
VEBXqpv7oyraXCUrDPxFJA,Customer_3068,2011-05-29 10:20:51,2.0,,Downtown,Village Whiskey,28.34,5.59,19.7,3,56-65,Non-binary,Hispanic
hnoxXlXn2LZFBkJogCZ8Sg,Customer_8213,2014-12-04 15:26:09,2.0,,Downtown,Village Whiskey,27.99,6.23,22.2,1,46-55,Male,African American
KlfoquzypG2Jug3R9v7dCA,Customer_3529,2012-04-02 19:21:08,3.0,"Disclaimer: this three star review is from a vegetarian's perspective.  I understand that this place is in contention for best (real) burger in the city. 

My (carnivorous) friend was looking for someone to join her for lunch at Village Whiskey so I figured I'd give their veggie burger a try.  It was a standard spicy black bean burger...it was good but I won't ever need to go back again.  My friend seemed to enjoy her burger and the duck fat fries.  I didn't try the fries (quack quack) despite how amazing they smelled. 

It was a decent lunch but definitely a place for meat-eaters.",Downtown,Village Whiskey,28.95,4.18,14.4,1,,Non-binary,Mixed
S_1BfrxjnUvyD5oCyhAFeg,Customer_6383,2016-08-05 13:32:22,4.0,"We stopped into Village Whiskey on the last night of our stay in Philadelphia on the recommendation of a local.  It was a VERY good choice and we were happy to have chosen this location for our final outing of our vacation. Service was very good, with clean, efficient, pleasant gentlemen at the bar and making the table rounds. 

Village Whiskey boasts a SERIOUS drink menu and an eclectic, locally sourced food menu.  The place was packed to the gills with a vibrant after-work crowd having happy-hour cocktails and you could clearly see that this is the regular bread-and-butter for Village Whiskey- great atmosphere!I don't drink, so sometimes I'm at a loss when I accompany my partner to places like this, but I'm happy to say that in addition to literally hundreds of alcoholic beverage choices, they also had some pretty tempting non-alcoholic choices!  I had a really delicious freshly squeezed lemon-aid and my partner had a local on-tap beer to start.  

As an appetizer, we shared their famous duck fat fries with sly fox cheddar sauce.  They were everything you can imagine they would be- rich, crispy, salty, unctuous, and full of flavor.  Wow, we were delighted that something as simple as a 'french fry"" could be elevated to such an artful presentation! For our meals, I chose the Kentucky hot brown, and my partner got their Villiage burger.  I opted for tater tots (my weakness) and he got even more fries.  The hot brown was exceptional- an open faced sandwich on a fluffy brioche roll piled high with smoked turkey, bacon and mornay (cream) sauce.  it was one of the best I've had, being from New England and not having the opportunity to enjoy these Southern treats very often!  I was in heaven! The burger was an 8oz local beef that he enjoyed with bacon and jasper hill cheddar. It arrived glistening and piled high with fresh toppings.  He deemed it, ""excellent all around!"" The pasta was particularly good.",Downtown,Village Whiskey,27.28,3.25,11.9,3,,,Other
2APwQC9WA6g3aNe3dLI8Rw,Customer_8994,2018-07-08 18:48:28,3.0,,Downtown,Village Whiskey,13.78,2.93,21.3,3,18-25,,Hispanic
c03qhizPHD53xLOiRL8C4A,Customer_5708,2012-03-31 23:35:36,3.0,"Excellent burgers, both beef and veggie, with top notch toppings.  The brioche bun adds something extra, bacon cooked to perfection, and cheddar, guacamole, red cabbage - everything was flavorful and delicious.  

One complaint - the milkshakes!  They were not only not good, but virtually non-existant meaning that mine was 90%+ whipped cream!  It was just on the top, but the entire way down the center and after removing it there was nothing left, but some chocolate syrup, there was no ice cream.  I am still utterly confused at the fact that I paid $6 for a cup of whipped cream that I did not eat.

Another side note, they don't take reservations, so anticipate a solid wait of at least an hour.",Downtown,Village Whiskey,17.17,6.87,40.0,3,18-25,Prefer not to say,Hispanic
CQhi5XMGr8B8sbQbNyeO7A,Customer_2646,2017-05-27 12:21:58,5.0,,Downtown,Village Whiskey,14.21,3.24,22.8,3,65+,Non-binary,Caucasian
9u0LjPfVWo1Hm95C8s435g,Customer_5806,2010-01-26 02:23:55,5.0,"Absolutely love this place.

Whiskey / Bourbon, Beer and Classic Cocktail selections are excellent.

This place is cheap, fantastic pub food. A limited menu, but everything I've had on it is basically perfect.

The Village Burger is, huge, juicy, and one of the best burgers in town, and the BBQ pork sandwich is fantastic.

I also highly recommend the Deviled Eggs.

Wish they took reservations, b/c the place is small and the wait is usually extremely long. Fortunately I live close by :)",Downtown,Village Whiskey,30.73,4.2,13.7,2,46-55,Female,Asian
sdffp1xNKqIqySU_JHGVmw,Customer_3950,2011-08-06 18:58:21,4.0,"Jose Garces, you did not disappoint! The servers were kind and professional and the ambiance was loud and exciting. Went in for a drink and decided on the Philadelphia Fish House Punch. It arrived after a few minutes and it was well-mixed and delicious. Stayed for one more Punch and reluctantly left, as the restaurant was about to close. I definitely plan on returning soon!",Downtown,Village Whiskey,26.89,3.64,13.6,6,18-25,,Other
nm7K01NxcCt1RrDTfARzDA,Customer_3344,2014-11-12 19:58:12,3.0,I went here with some friends and I would recommend this place for some great drinks. They have some unique cocktails and cordials. But I was disappointed in the food.  It was just bland and nothing exciting.  The service was pleasant but it didn't make the food any better. Come here if you're looking for a variety of booze but don't come hungry. The quesadilla was particularly good.,Downtown,Village Whiskey,16.63,3.72,22.4,3,65+,Non-binary,
HyAVPkBusHgJHWkoYW9crQ,Customer_5712,2015-03-20 01:39:03,5.0,"JG, you have done it again in the best city.... 6th borough, Philly.  Village Whisky is hands down a lovely place to grab great food and delicious drinks. VW( aka V-Dub) is my guilty pleasure (it's my one time a month spot) I love the service, decor, and their duck phat fries to the extent of the mouthwatering devil eggs. Yes, deviled eggs..... vicious in a great way. Order any mouth watering burger with their duck fat fries wash it down with a nice smooth Yamazaki or delicious high end liquor and you're set. Talking about a last meal before the ""outs,"" yeah man this is where outlaws dine... aka last supper. VW is highly respectable with great service, and coma food that will make you smiling in your grave. The beer was particularly good.",Downtown,Village Whiskey,22.18,4.01,18.1,3,26-35,Male,
46xea9HKvXXCl5nOAJ9gIw,Customer_5901,2017-02-12 17:35:13,5.0,,Downtown,Village Whiskey,51.71,5.67,11.0,3,46-55,Non-binary,
zwIVr5YdS7B2AiPAz_FcLQ,Customer_4263,2017-04-19 16:59:36,1.0,,Downtown,Village Whiskey,24.57,8.6,35.0,2,18-25,Female,Other
BaOysjGtR80w9djXAZU-zA,Customer_5837,2014-09-26 10:50:59,4.0,"The staff were great and very friendly. Our waitress even helped us make an order of the tater tots...but tossed in duck fat! (say what?). The whiskey king looked awesome and was tasty. However, I do wish they change up the foie gras to other fancy items from time to time (not a huge fan of liver in general). Better get here earlier-ish--the place fills up!",Downtown,Village Whiskey,25.53,4.42,17.3,2,,Prefer not to say,Native American
