review_id,customer_name,date,rating_out_of_10,review_text,location,restaurant_name,total_spent,tip_amount,tip_percentage,party_size,age_range,gender,ethnicity
nAeBofdKl-1GQiPl7WJb1Q,Customer_2148,2018-08-15 02:44:18,10.0,,Midtown,Luke,,4.14,13.5,2,18-25,Prefer not to say,
4pPPbOQp1viBA2bUdd2Hyg,Customer_1904,2018-05-30 02:26:01,10.0,,Midtown,Luke,22.45,3.7,16.5,2,65+,Male,Mixed
cFzIsHY6Nx0pOPAYaqAfog,Customer_4327,2018-07-30 02:50:08,10.0,"The vegetables in creole sauce was amazing, so was the shrimp and grits my friend had. The bread pudding was perfect best I have ever had. Ponchatoula Cooler was refreshing my friend really enjoy it. The service was excellent Kevin and Gary really took good care of us. Will definitely be a New Orleans staple when am in town.",Midtown,Luke,32.78,6.03,18.4,1,18-25,Prefer not to say,Asian
epX3Qo2rJylGHtLJiBqPDg,Customer_8175,2018-05-10 00:38:59,8.0,"Fabulous service, nice menu offerings - the shrimp and grits was very tasty.  I appreciated how the water glass was kept full throughout the meal and when they ran out of the local beer I was drinking, I feel like the waitress went out of her way to bring me other options to taste so that could make a decision on what to drink.  She had a several options and that went a long way to my satisfaction.  We had 5 for dinner and all had great meals!!",Midtown,Luke,,7.76,17.2,3,26-35,Male,Asian
GpX5bSchnyUjcVWOrtYXpg,Customer_6041,2015-04-02 16:37:40,8.0,"BLUF:  Great food and service.  Fancy atmosphere and gorgeous dinning area.  Great happy hour.  Make a reservation.  Get a sazerac.  

Went there on a sunday early dinner.  Made reservations and glad I did cuz it filled up shortly past 6.  Got there just in time for the happy hour deals.  Half off oysters which were huge and amazing.  Half off cocktails; the sazerac was one of the better ones I have had in the city (not too sweet).  

Waiter was great.  No complaints.  Atmosphere was intimate yet still a full house.  The actual restaurant was huge with super high ceilings.  Very nice place.

I got the shrimp and grits.  They were jalapeno cheese grits and jumbo shrimp with a brown gravy.  It was amazing.  Not a huge portion though so I suggest getting appetizers or dessert too.

My lady got the squash crepes (maybe?) and she really liked it.  Bro-in-law got fish cuz he couldnt eat anymore fried foods that weekend (sissy).  He liked his too. 

All the portions were a little small.  i know that is a very ""american"" and crass observation/opinion cuz size doesn't matter...but too bad; I like to be in pain after dinner especially when spending $30 an entree.  A true foodie would not note this but i am not a professional, I just want to eat.

Overall the place is great.  Def recommend going to knock if off your list and get some great food.  I don't think I would become a regular.",Midtown,Luke,,5.08,25.1,3,,Prefer not to say,Caucasian
znN0m3YY7Fup8BaNpn84AA,Customer_9570,2011-06-07 21:00:44,,,Midtown,Luke,38.81,8.46,21.8,4,,,African American
747mGAJEdBrOrTWfDFxyfQ,Customer_1312,2015-01-07 11:46:03,8.0,"Would definitely come back to try more and more. From the buttery bisque to the buzzing atmosphere I then tried the much acclaimed baked oysters.  Although my palate prefers the raw and ripe, these are worth the try!",Midtown,Luke,25.77,5.1,19.8,5,,Male,Asian
kT18jSTPCKUmf8XdbAjInw,Customer_2594,2016-02-15 02:28:55,,"We went there last May upon recommendation of our daughter and son-I law.  It was awesome- great menu, excellent food  and service.  It's a small place but definitely worth going to.  Will definitely be back.",Midtown,Luke,36.04,5.14,14.3,1,,,Hispanic
YuRdKwJAGdrs_6an8aVS_g,Customer_4320,2015-02-16 15:54:12,2.0,"Went to Luke for happy hour expecting to come away with a smile on my face and a belly full of delicious $0.75 oysters.  Little did I know that retribution would be inflicted upon my bowels for my gluttony and stinginess.  Food poisoning from these oysters ruined my entire Mardi Gras weekend, leaving me starving and sober during one of the most hedonistic festivals in existence.  Perhaps management felt the need to cut costs along with increasing prices by switching to cheaper oysters.  Steer clear of this place until they reevaluate their suppliers.",Midtown,Luke,,5.84,17.0,2,,Prefer not to say,Mixed
xyzMhwgwLzAtJJh6_b6nKA,Customer_4493,2015-11-20 01:33:43,6.0,"I was in town for business and too tired to venture out and find something. Since I was staying at the Hilton next door, I decided to go out of convenience. I thought I would keep it simple with a burger and a beer. I'm always a sucker for a good burger!  I'll say that the burger meat itself was cooked to perfection (medium) with some great smokey flavor. However, the accompaniments were not so impressive. The bacon was limp, there was very little cheese, the bun was dry and crumbly, and the fries were barely warm and limp. If they had taken the time to prepare everything properly, it could have been amazing. For an $18 burger, I expect there to be a little more attention to detail.",Midtown,Luke,,20.79,15.6,1,56-65,Female,Mixed
ppcBZftxv2uQz4csAroulQ,Customer_3703,2018-02-11 14:49:46,10.0,,Midtown,Luke,,4.88,12.9,2,56-65,Male,African American
TDfCd7Mjl0DDKE35VllL8Q,,2014-05-26 02:15:08,6.0,"Group of hostesses were not welcoming when we walked In at 8:25pm, we didn't have reservations,  told us we wouldn't be able to sit until 945, I then went on open table and booked one for 8:30pm, oh isnt technology amazing! We were sat at 8:35, the group of 4 women at the front just seemed to want to  be bitchy because we didn't make reservations ahead of time, but the website clearly says walk in welcome. The waiter was nice, I had the luke burger and it was average, the bottom bun was soggy from the grease... fries were cold. However my wife had the shrimp and grits and said it was the best she has ever had.",Midtown,Luke,53.68,13.12,24.4,4,18-25,Male,African American
j8PrOwtpup18ypWfg1sEzg,Customer_8798,2015-03-05 04:37:16,10.0,Came here for lunch on the last day of our trip to New Orleans. It was amazing. I had the gumbo and the gulf white shrimp and cucuzza stew. The perfect way to end the trip because I really wanted to take in New Orleans' cuisine and this was just the restaurant to do it.,Midtown,Luke,25.34,6.81,26.9,3,26-35,Female,Native American
0QRA48JitaRJm0TwqfTgLQ,,2016-09-18 19:30:13,8.0,,Midtown,Luke,21.83,2.74,12.5,4,46-55,,Hispanic
Q6xMqV2d8eK5K73FxqRE1A,Customer_2925,2012-02-08 02:31:44,,"Very tasty dinner and great drinks and service. Recommend the grits, fish, and bread pudding!",Midtown,Luke,70.22,0.0,0.0,4,56-65,Non-binary,Asian
7Fn5Sz0cMgJaDcAQwQZ7Cw,Customer_3444,2015-08-08 23:32:02,,"Went in without a reservation for brunch and were told it would be a 20 minute wait. Had a glass of wine at the bar and a few minutes later we were seated.  First off, service is fantastic. Had the Louisiana jumbo shrimp and jalapeño cheese grits...best shrimp 'n' grits ever. Grits were very creamy and the shrimp was perfectly cooked. Also tried the Fried chicken biscuit...Chicken was crispy, juicy, and well seasoned. Biscuit was light and fluffy and had notes of honey. Finished it off with bread pudding topped with vanilla bean ice cream. Pudding was warm, yummy caramel sauce made with rum and the pecans tied it all together. Great meal in NOLA John Besh restaurants never disappoint.",Midtown,Luke,,2.75,8.9,3,46-55,Prefer not to say,African American
i2r-38UeNBwBzYZCSZkxyA,Customer_5118,2017-02-09 14:59:50,6.0,"This place was ok, it definitely didn't blow my mind. Well, the brussel sprout appetizer did blow my mind because it was fantastic. The entree, though, did not blow my mind. I went simple and got the burger, it wasn't cooked quite the way I ordered it. Additionally, I had removed a tomato slice from my burger because it wasn't quite ripe and I'm not a lover of tomatoes all the time. A waiter walked over and informed me that I could have asked for the burger without the tomato...uh, duh? I have been to restaurants before. I just wasn't hugely impressed. Our waiter was great, though, and super helpful.",Midtown,Luke,,6.07,24.5,3,,Prefer not to say,Caucasian
C6vQ7pkt-J7NxasLq-NMiQ,,2014-11-30 02:31:54,10.0,"Fantastic service and delicious food. There were a few vegetarians at my table, and our server Ritchie Rich (fabulous server) was able to make great recommendations and accommodations. The service was personal and attentive. The food was tasty and priced reasonably for a nice sit down restaurant. Another bonus is being able to make restaurant reservations since so many places in NOLA don't take reservations.",Midtown,Luke,15.24,1.99,13.1,2,18-25,Female,
YXqckpP6AIgtdzPHrezppQ,Customer_2804,2017-04-22 16:18:07,10.0,"visiting new orleans for the first time stopped in due to the amount of reviews so thought I would give it a try. whoa!!! was I impressed, the food was amazing everything my party had looked amazing and heard no complaints. the chicken and waffles was delicious beyond imagining. thanks yelp for the recommendation.",Midtown,Luke,73.43,9.16,12.5,4,18-25,Female,Other
92Em5eQ4D9LQn_ZNOwpdgA,Customer_8141,2011-09-28 17:38:39,10.0,"This is one of my favorite restaurants in the city.  I've been over and over with nothing but excellent service and food.  
Their burger and fries are amazing.  Also, the braised lamb with gnocchi and vegetables was unbelievable.  I kept grabbing pieces of bread to soak up the sauce.  The paneed veal cutlet is delicious, as are the croque madame and corn and crawfish bisque.  I definitely recommend this restaurant to anyone in the CBD or surrounding areas.
Don't forget to try the Saint Charles Streetcar or  Champagne au Peche.
And when you finish, not matter how full you are, please get the bread pudding.  I have tried it all over the city including Mr. B's and Commander's.  This bread pudding is to die for!",Midtown,Luke,31.43,4.14,13.2,1,,Prefer not to say,African American
lkA0ym1eWySSSdAcBUoNbQ,Customer_4313,2018-09-15 21:23:39,10.0,,Midtown,Luke,28.23,6.93,24.6,2,,,Caucasian
pDnv3qHgMKxmg8owyQuukg,Customer_4602,2015-07-21 05:27:13,8.0,"Oh my God they have the BEST boiled shrimp!  They're massive!  The ambience is lovely, and you can't go wrong with Besh.",Midtown,Luke,70.33,12.13,17.2,2,56-65,Female,African American
EY8nqW67kfz4GAg1plbQhg,Customer_4546,2013-08-16 00:31:17,8.0,"Went to Luke during a bachelor party weekend which, on this night was 12 guys.
We made a reservation, but unfortunately they were not ready for us.  

But they had a bar area and we sat there and had some drinks, clams and oysters.
The service was very good as well.  

Once we were seated everyone ordered and seemed to enjoy their food.  But what I can say is, that we were mostly drunk already and just wanted to eat.

This place was had lots of New Orleans type dishes.  I went with a steak, not really sure why, but maybe because I was so hungry, I just wanted to be full.

Other than that, I can't say anything really stuck out, but the service was good, my food was good and the staff was good.",Midtown,Luke,,5.59,22.8,2,,Prefer not to say,Native American
lzypUsvEIe5SWyMutPbksA,Customer_4643,2015-01-04 01:25:47,10.0,,Midtown,Luke,78.5,21.55,27.5,1,,Female,Caucasian
E9hu2hMT6Zl3RGU7s5MDpA,Customer_7974,2014-08-12 02:02:00,10.0,,Midtown,Luke,27.78,4.34,15.6,2,,Male,
YYWeHL-qbz6_vY0lJ_MroQ,Customer_4571,2015-04-16 03:53:20,8.0,,Midtown,Luke,,6.08,17.5,1,36-45,Female,Hispanic
a3pcTddg2k36huiIOV9UYw,Customer_1399,2016-09-18 17:06:57,8.0,"Great food and service- food was fast, fresh, and delicious!  Great brunch spot- you can't go wrong!",Midtown,Luke,,15.03,35.0,1,,Female,Other
qCThVwBlkOuIF-P0W11xlg,,2016-11-22 03:00:27,8.0,"Great flavors, solid service, only a few things lacking on the execution (a little bit of clumping in my grits, brussels sprouts a little too spicy for a breakfast dish).",Midtown,Luke,20.21,3.27,16.2,1,46-55,Non-binary,Caucasian
3002Re463rY2skJBhyZ8Gg,Customer_4393,2017-01-04 05:59:49,10.0,Another great John Besh establishment. This place made my trip to NOLA. Had a cup of jam packed seafood gumbo and simple boiled and chilled jumbo gulf shrimp. So simple but so delicious. My girlfriend had a cup of matzo ball chicken soup that was delicious and a sweet potato agnolotti that was her favorite dish in NOLA thus far. Great place with knowledgeable wait staff. They even knew of a place we could get cheesecake since that what we were craving for dessert and they didn't offer it on their dessert menu! 5 stars!,Midtown,Luke,30.75,7.99,26.0,2,,,Mixed
6VqgEnOuUsTQOKoJlOnYfA,Customer_2818,2018-02-14 05:26:53,10.0,,Midtown,Luke,33.4,6.39,19.1,4,,,Caucasian
rUR0TGCcj1HLbWYTonC4bA,Customer_4354,2015-09-27 03:30:41,,"Stopped in for happy hour on a Wednesday evening. The oysters were .75 but not that great. The drinks, however were very delightful! I had the Silver Saint and the Chelsea. The Chelsea was my favorite and absolutely fabulous!! We came back on Friday evening right around 5:00 pm hoping to snag a seat at the bar but the whole place was packed and the next available reservation wasn't until 8:30 pm. Be sure to make a reservation ahead of time!",Midtown,Luke,62.92,12.49,19.8,8,36-45,Female,Hispanic
x9dQ2wjWmhFdcyZQ6gqI8g,Customer_4693,2013-12-31 15:03:31,10.0,,Midtown,Luke,16.21,1.71,10.6,2,,,Other
